speaker,recording_id,word,t_start,t_end,duration,wav_path
AB,ab_rus_list1_FRcorp37,la,6.873666966998519,7.12,0.2463,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp37.wav
AB,ab_rus_list1_FRcorp37,roue,7.12,7.4,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp37.wav
AB,ab_rus_list1_FRcorp37,reste,7.63,8.11,0.48,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp37.wav
AB,ab_rus_list1_FRcorp38,dis,0.3964235965032553,0.8,0.4036,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp38.wav
AB,ab_rus_list1_FRcorp38,sérieux,0.84,1.43,0.59,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp38.wav
AB,ab_rus_list1_FRcorp38,trois,1.88,2.22,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp38.wav
AB,ab_rus_list1_FRcorp38,fois,2.22,2.6,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp38.wav
AB,ab_rus_list1_FRcorp39,dis,0.558974373741952,0.92,0.361,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp39.wav
AB,ab_rus_list1_FRcorp39,pas,0.92,1.2,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp39.wav
AB,ab_rus_list1_FRcorp39,ceux,1.2,1.64,0.44,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp39.wav
AB,ab_rus_list1_FRcorp39,trois,1.91,2.22,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp39.wav
AB,ab_rus_list1_FRcorp39,fois,2.22,2.67,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp39.wav
AB,ab_rus_list1_FRcorp3,dis,0.7722385632322143,1.22,0.4478,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp3.wav
AB,ab_rus_list1_FRcorp3,cache,1.42,1.9,0.48,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp3.wav
AB,ab_rus_list1_FRcorp3,cache,1.9,2.39,0.49,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp3.wav
AB,ab_rus_list1_FRcorp3,trois,2.74,3.1199416065067287,0.3799,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp3.wav
AB,ab_rus_list1_FRcorp3,fois,3.1199416065067287,3.53,0.4101,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp3.wav
AB,ab_rus_list1_FRcorp40,dis,0.55,0.9,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp40.wav
AB,ab_rus_list1_FRcorp40,louche,1.06,1.5509276335115056,0.4909,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp40.wav
AB,ab_rus_list1_FRcorp40,trois,1.86,2.18,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp40.wav
AB,ab_rus_list1_FRcorp40,fois,2.18,2.63,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp40.wav
AB,ab_rus_list1_FRcorp41,dis,0.4456311809865325,0.72,0.2744,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp41.wav
AB,ab_rus_list1_FRcorp41,cache,0.72,1.14,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp41.wav
AB,ab_rus_list1_FRcorp41,cache,1.14,1.6,0.46,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp41.wav
AB,ab_rus_list1_FRcorp41,trois,1.91,2.23,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp41.wav
AB,ab_rus_list1_FRcorp41,fois,2.23,2.65,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp41.wav
AB,ab_rus_list1_FRcorp42,la,0.55,0.85,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,roue,0.89,1.27,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,sur,1.31,1.74,0.43,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,la,1.74,1.99,0.25,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,rue,2.02,2.41,0.39,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,roule,2.49,2.88,0.39,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,la,3.44,3.73,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,rue,3.76,4.11,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,sous,4.17,4.561768927029335,0.3918,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,la,4.561768927029335,4.84,0.2782,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,roue,4.88,5.24,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp42,reste,5.4,5.88,0.48,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp42.wav
AB,ab_rus_list1_FRcorp43,dis,0.5228853949526782,0.91,0.3871,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp43.wav
AB,ab_rus_list1_FRcorp43,hier,0.97,1.47,0.5,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp43.wav
AB,ab_rus_list1_FRcorp43,trois,1.67,1.99,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp43.wav
AB,ab_rus_list1_FRcorp43,fois,1.99,2.39,0.4,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp43.wav
AB,ab_rus_list1_FRcorp44,dis,0.4581434155538197,0.74,0.2819,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp44.wav
AB,ab_rus_list1_FRcorp44,tulle,0.85,1.23,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp44.wav
AB,ab_rus_list1_FRcorp44,trois,1.46,1.79,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp44.wav
AB,ab_rus_list1_FRcorp44,fois,1.79,2.21,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp44.wav
AB,ab_rus_list1_FRcorp45,dis,0.44,0.78,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp45.wav
AB,ab_rus_list1_FRcorp45,divan,0.78,1.28,0.5,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp45.wav
AB,ab_rus_list1_FRcorp45,trois,1.67,2.03,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp45.wav
AB,ab_rus_list1_FRcorp45,fois,2.03,2.41,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp45.wav
AB,ab_rus_list1_FRcorp46,dis,0.4650512080667986,0.85,0.3849,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp46.wav
AB,ab_rus_list1_FRcorp46,juxtaposer,0.8948562828900305,1.86,0.9651,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp46.wav
AB,ab_rus_list1_FRcorp46,trois,2.19,2.52,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp46.wav
AB,ab_rus_list1_FRcorp46,fois,2.52,2.96,0.44,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp46.wav
AB,ab_rus_list1_FRcorp47,dis,0.4620929350883905,0.8090379279574007,0.3469,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp47.wav
AB,ab_rus_list1_FRcorp47,garage,0.8635578554082451,1.54,0.6764,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp47.wav
AB,ab_rus_list1_FRcorp47,trois,1.74,2.05,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp47.wav
AB,ab_rus_list1_FRcorp47,fois,2.05,2.47,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp47.wav
AB,ab_rus_list1_FRcorp48,dis,0.4295905792408168,0.8,0.3704,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp48.wav
AB,ab_rus_list1_FRcorp48,pour,0.94,1.23,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp48.wav
AB,ab_rus_list1_FRcorp48,gabriel,1.2803329758929776,1.88,0.5997,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp48.wav
AB,ab_rus_list1_FRcorp48,trois,2.17,2.51,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp48.wav
AB,ab_rus_list1_FRcorp48,fois,2.51,2.9,0.39,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp48.wav
AB,ab_rus_list1_FRcorp49,dis,0.52,0.8667845208434849,0.3468,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp49.wav
AB,ab_rus_list1_FRcorp49,j'en,0.9375502732008264,1.35,0.4124,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp49.wav
AB,ab_rus_list1_FRcorp49,chie,1.35,1.76,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp49.wav
AB,ab_rus_list1_FRcorp49,trois,1.98,2.3,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp49.wav
AB,ab_rus_list1_FRcorp49,fois,2.3,2.75,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp49.wav
AB,ab_rus_list1_FRcorp4,dis,0.8991384172301368,1.39,0.4909,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.wav
AB,ab_rus_list1_FRcorp4,hier,1.42,2.07,0.65,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.wav
AB,ab_rus_list1_FRcorp4,trois,2.28,2.63,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.wav
AB,ab_rus_list1_FRcorp4,fois,2.63,3.04,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp4.wav
AB,ab_rus_list1_FRcorp50,dis,0.4470736585554898,0.83,0.3829,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp50.wav
AB,ab_rus_list1_FRcorp50,tsarine,0.8564076233020015,1.44,0.5836,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp50.wav
AB,ab_rus_list1_FRcorp50,trois,1.68,2.01,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp50.wav
AB,ab_rus_list1_FRcorp50,fois,2.01,2.39,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp50.wav
AB,ab_rus_list1_FRcorp51,dis,0.4921390717091269,0.83,0.3379,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp51.wav
AB,ab_rus_list1_FRcorp51,sérieux,0.866098313835095,1.46,0.5939,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp51.wav
AB,ab_rus_list1_FRcorp51,trois,1.72,2.04,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp51.wav
AB,ab_rus_list1_FRcorp51,fois,2.04,2.43,0.39,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp51.wav
AB,ab_rus_list1_FRcorp52,dis,0.3821624460982991,0.72,0.3378,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp52.wav
AB,ab_rus_list1_FRcorp52,divan,0.7485322032968275,1.26,0.5115,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp52.wav
AB,ab_rus_list1_FRcorp52,trois,1.59,1.91,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp52.wav
AB,ab_rus_list1_FRcorp52,fois,1.91,2.3,0.39,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp52.wav
AB,ab_rus_list1_FRcorp53,dis,0.476611439823712,0.84,0.3634,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp53.wav
AB,ab_rus_list1_FRcorp53,tulle,0.96,1.33,0.37,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp53.wav
AB,ab_rus_list1_FRcorp53,trois,1.6,1.93,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp53.wav
AB,ab_rus_list1_FRcorp53,fois,1.93,2.36,0.43,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp53.wav
AB,ab_rus_list1_FRcorp54,dis,0.4660159175277797,0.85,0.384,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp54.wav
AB,ab_rus_list1_FRcorp54,j'en,0.89,1.25,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp54.wav
AB,ab_rus_list1_FRcorp54,chie,1.25,1.67,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp54.wav
AB,ab_rus_list1_FRcorp54,trois,1.87,2.18,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp54.wav
AB,ab_rus_list1_FRcorp54,fois,2.18,2.59,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp54.wav
AB,ab_rus_list1_FRcorp55,dis,0.4805387740419757,0.81,0.3295,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp55.wav
AB,ab_rus_list1_FRcorp55,garage,0.8344464781015679,1.51,0.6756,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp55.wav
AB,ab_rus_list1_FRcorp55,trois,1.66,1.96,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp55.wav
AB,ab_rus_list1_FRcorp55,fois,1.96,2.33,0.37,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp55.wav
AB,ab_rus_list1_FRcorp56,dis,0.57,0.92,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp56.wav
AB,ab_rus_list1_FRcorp56,pas,1.0316964935373396,1.21,0.1783,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp56.wav
AB,ab_rus_list1_FRcorp56,ceux,1.21,1.65,0.44,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp56.wav
AB,ab_rus_list1_FRcorp56,trois,1.81,2.12,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp56.wav
AB,ab_rus_list1_FRcorp56,fois,2.12,2.5,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp56.wav
AB,ab_rus_list1_FRcorp57,dis,0.4603204224456106,0.8123446930248602,0.352,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp57.wav
AB,ab_rus_list1_FRcorp57,tsarine,0.91,1.55,0.64,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp57.wav
AB,ab_rus_list1_FRcorp57,trois,1.79,2.15,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp57.wav
AB,ab_rus_list1_FRcorp57,fois,2.15,2.56,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp57.wav
AB,ab_rus_list1_FRcorp58,dis,0.4723898260083278,0.85,0.3776,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp58.wav
AB,ab_rus_list1_FRcorp58,cache,0.9511428339961072,1.31,0.3589,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp58.wav
AB,ab_rus_list1_FRcorp58,cache,1.31,1.78,0.47,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp58.wav
AB,ab_rus_list1_FRcorp58,trois,1.99,2.28,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp58.wav
AB,ab_rus_list1_FRcorp58,fois,2.28,2.68,0.4,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp58.wav
AB,ab_rus_list1_FRcorp59,la,0.48,0.79,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,roue,0.83,1.18,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,sur,1.23,1.71,0.48,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,la,1.71,1.91,0.2,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,rue,1.95,2.36,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,roule,2.47,2.86,0.39,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,la,3.34,3.69,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,rue,3.75,4.11,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,sous,4.14,4.488523681723212,0.3485,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,la,4.488523681723212,4.76,0.2715,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,roue,4.83,5.19,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp59,reste,5.3,5.79,0.49,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp59.wav
AB,ab_rus_list1_FRcorp5,dis,1.0126323835453623,1.45,0.4374,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav
AB,ab_rus_list1_FRcorp5,divan,1.536904768969373,2.02,0.4831,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav
AB,ab_rus_list1_FRcorp5,trois,2.6,2.93,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav
AB,ab_rus_list1_FRcorp5,fois,2.93,3.32,0.39,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp5.wav
AB,ab_rus_list1_FRcorp60,dis,0.5578112674501688,1.01,0.4522,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp60.wav
AB,ab_rus_list1_FRcorp60,pour,1.13,1.42,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp60.wav
AB,ab_rus_list1_FRcorp60,gabriel,1.42,2.03,0.61,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp60.wav
AB,ab_rus_list1_FRcorp60,trois,2.22,2.54,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp60.wav
AB,ab_rus_list1_FRcorp60,fois,2.54,2.94,0.4,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp60.wav
AB,ab_rus_list1_FRcorp61,dis,0.390550537074679,0.82,0.4294,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp61.wav
AB,ab_rus_list1_FRcorp61,juxtaposer,0.8909900686167985,1.87,0.979,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp61.wav
AB,ab_rus_list1_FRcorp61,trois,2.15,2.47,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp61.wav
AB,ab_rus_list1_FRcorp61,fois,2.47,2.9,0.43,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp61.wav
AB,ab_rus_list1_FRcorp62,dis,0.5638655374368641,0.94,0.3761,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp62.wav
AB,ab_rus_list1_FRcorp62,louche,1.046000562358637,1.52,0.474,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp62.wav
AB,ab_rus_list1_FRcorp62,trois,1.86,2.18,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp62.wav
AB,ab_rus_list1_FRcorp62,fois,2.18,2.59,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp62.wav
AB,ab_rus_list1_FRcorp63,dis,0.5064041849165579,0.88,0.3736,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp63.wav
AB,ab_rus_list1_FRcorp63,hier,0.9517940920768968,1.43,0.4782,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp63.wav
AB,ab_rus_list1_FRcorp63,trois,1.61,1.95,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp63.wav
AB,ab_rus_list1_FRcorp63,fois,1.95,2.34,0.39,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp63.wav
AB,ab_rus_list1_FRcorp64,la,0.56,0.84,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp64.wav
